Community,Humidity,LGA,Latitude,Longitude,Month,NDVI,PopulationDensity,Rainfall,Temperature,Year,Month_Num,prevalence
Onipetesi,87.20111610994712,Agege,6.6278,3.3068,2023-06,0.2989,44994.89063,296.4202766418457,25.86329803466799,2023,6,23.330032343591437
Isale Odo,87.20111610994712,Agege,6.6189,3.3201,2023-06,0.14745,31679.82422,296.4202766418457,25.86329803466799,2023,6,28.709682017289232
Mangoro,87.20111610994712,Agege,6.6302,3.3165,2023-06,0.163,44820.63281,296.4202766418457,25.86329803466799,2023,6,23.645307413601287
Ajegunle,84.90058707858321,Ajeromi-Ifelodun,6.4531,3.3398,2023-06,0.2256,52191.71094,321.31136322021484,26.19826439751523,2023,6,23.458949852155843
Amukoko,83.62097496220595,Ajeromi-Ifelodun,6.4467,3.3332,2023-06,0.14375,11885.57422,342.49796295166016,27.283807373046898,2023,6,24.581426348236015
Ijora,84.90058707858321,Ajeromi-Ifelodun,6.4603,3.3465,2023-06,0.16355,43028.61719,321.31136322021484,26.19826439751523,2023,6,23.450778885232232
Alayabiagba,84.90058707858321,Ajeromi-Ifelodun,6.4505,3.3278,2023-06,0.25525,68957.99219,321.31136322021484,26.19826439751523,2023,6,24.777298761089916
Tolu,84.90058707858321,Ajeromi-Ifelodun,6.4558,3.3421,2023-06,0.14585,37231.81641,321.31136322021484,26.19826439751523,2023,6,28.697405211361453
Ipaja,87.20111610994712,Alimosho,6.6167,3.2583,2023-06,0.5166000000000001,12306.83789,269.8688187599182,25.86329803466799,2023,6,28.911720832866514
Egbeda,87.20111610994712,Alimosho,6.6056,3.2654,2023-06,0.22435,18111.0625,269.8688187599182,25.86329803466799,2023,6,28.11566623480396
Idimu,87.20111610994712,Alimosho,6.6278,3.2701,2023-06,0.17135,15481.80957,269.8688187599182,25.86329803466799,2023,6,27.935438772862963
Akowonjo,87.20111610994712,Alimosho,6.6112,3.2527,2023-06,0.2829,16352.66016,269.8688187599182,25.86329803466799,2023,6,29.47155847266891
Abule Egba,87.05511073056962,Alimosho,6.6223,3.2478,2023-06,0.24495,7288.07666,299.1013870239258,25.736976962619394,2023,6,29.31909156240166
Festac Town,84.90058707858321,Amuwo-Odofin,6.4667,3.2833,2023-06,0.21285,6223.310059,306.10454750061035,26.19826439751523,2023,6,30.52058908951591
Satellite Town,84.90058707858321,Amuwo-Odofin,6.4503,3.2665,2023-06,0.3547,6147.958008,306.10454750061035,26.19826439751523,2023,6,27.880655432494105
Kirikiri,84.90058707858321,Amuwo-Odofin,6.4601,3.3002,2023-06,0.3395,9774.135742,306.10454750061035,26.19826439751523,2023,6,28.460457972733973
Ijegun,84.90058707858321,Amuwo-Odofin,6.4725,3.2754,2023-06,0.17675,6560.378906,306.10454750061035,26.19826439751523,2023,6,27.45236642636539
Agboju,84.90058707858321,Amuwo-Odofin,6.4556,3.2908,2023-06,0.2278,5521.639648,306.10454750061035,26.19826439751523,2023,6,28.416057629117393
Apapa Wharf,84.41626312142338,Apapa,6.4389,3.3667,2023-06,0.1993,6621.325195,386.86394119262695,26.43428327772358,2023,6,29.362207130235397
Ijora Oloye,84.41626312142338,Apapa,6.4456,3.3554,2023-06,0.39625,10538.95508,386.86394119262695,26.43428327772358,2023,6,26.97208106742303
Olodi,84.41626312142338,Apapa,6.4321,3.3602,2023-06,0.10025,2067.273926,386.86394119262695,26.43428327772358,2023,6,25.201752436753726
Tincan Island,83.62097496220595,Apapa,6.4278,3.3501,2023-06,0.186025,1358.343505859375,342.49796295166016,27.283807373046898,2023,6,28.105747205361002
Sari Iganmu,84.41626312142338,Apapa,6.4403,3.3705,2023-06,0.15445,6621.325195,386.86394119262695,26.43428327772358,2023,6,28.248654251834274
Badagry Town,83.59882515098779,Badagry,6.4167,2.8833,2023-06,0.1857,1841.502441,370.1477108001709,26.336157735188863,2023,6,27.11649192076132
Topo,83.59882515098779,Badagry,6.4002,2.8701,2023-06,0.186025,581.0872192382812,126.1106457710266,26.336157735188863,2023,6,28.592587692959736
Ajido,83.59882515098779,Badagry,6.4256,2.8954,2023-06,0.42885,1825.1571044921875,370.1477108001709,26.336157735188863,2023,6,24.759203049764444
Iworo,83.59882515098779,Badagry,6.4103,2.8608,2023-06,0.6758000000000001,781.3859863,370.1477108001709,26.336157735188863,2023,6,27.541347237195605
Seme,83.59882515098779,Badagry,6.4301,2.9056,2023-06,0.40515,1364.1773681640625,354.43255519866943,26.336157735188863,2023,6,25.94617382651756
Epe Town,88.09596546048671,Epe,6.5833,3.9833,2023-06,0.1681,2684.831543,300.7867031097412,25.917952982584723,2023,6,30.54851833980266
Ejinrin,88.09596546048671,Epe,6.5701,3.9702,2023-06,0.45855,183.76519775390625,300.7867031097412,25.917952982584723,2023,6,29.422420729951483
Ise,88.09596546048671,Epe,6.5954,3.9956,2023-06,0.34765,1798.640137,300.7867031097412,25.917952982584723,2023,6,29.140942245195024
Odomola,88.09596546048671,Epe,6.5608,3.9603,2023-06,0.3907,326.5197754,300.7867031097412,25.917952982584723,2023,6,30.014902520973425
Agbowa,88.09596546048671,Epe,6.5756,3.9754,2023-06,0.1468,1856.0240478515625,300.7867031097412,25.917952982584723,2023,6,27.345398485839077
Victoria Island,84.41626312142338,Eti-Osa,6.4286,3.4186,2023-06,0.21155,6075.92627,397.5760717391968,26.43428327772358,2023,6,30.37732108348014
Lekki Phase 1,83.62097496220595,Eti-Osa,6.4167,3.4667,2023-06,0.186025,2812.932617,388.3892488479614,27.283807373046898,2023,6,29.678642406586356
Ikoyi,84.41626312142338,Eti-Osa,6.4444,3.4333,2023-06,0.14085,6226.674316,397.5760717391968,26.43428327772358,2023,6,24.56728494494123
Ajah,83.62097496220595,Eti-Osa,6.4003,3.4832,2023-06,0.186025,2198.556641,126.1106457710266,27.283807373046898,2023,6,29.910279493559727
Sangotedo,83.62097496220595,Eti-Osa,6.3901,3.5005,2023-06,0.186025,1732.330566,126.1106457710266,27.283807373046898,2023,6,27.72541876578074
Ibeju,86.22943204066912,Ibeju-Lekki,6.4667,3.6667,2023-06,0.22345,721.3165893554686,362.55490016937256,26.18843366834858,2023,6,27.09488274326815
Lekki Free Zone,86.22943204066912,Ibeju-Lekki,6.4502,3.6832,2023-06,0.6665,730.3173828,362.55490016937256,26.18843366834858,2023,6,27.03528287509559
Akodo,86.46708642749414,Ibeju-Lekki,6.4756,3.6501,2023-06,0.3172,1351.589844,370.8069362640381,26.16932017008463,2023,6,27.497160169393673
Orimedu,86.22943204066912,Ibeju-Lekki,6.4603,3.6705,2023-06,0.39395,873.1000366210938,362.55490016937256,26.18843366834858,2023,6,26.412995050332622
Eleko,86.46708642749414,Ibeju-Lekki,6.4801,3.6408,2023-06,0.33495,1107.6112060546875,370.8069362640381,26.16932017008463,2023,6,29.19776645197072
Ogba,87.20111610994712,Ifako-Ijaye,6.6333,3.3333,2023-06,0.15805,12061.75391,296.4202766418457,25.86329803466799,2023,6,28.318906472696277
Iju Ishaga,87.20111610994712,Ifako-Ijaye,6.6502,3.3201,2023-06,0.18215,28389.60547,296.4202766418457,25.86329803466799,2023,6,29.829929990042544
Ojodu,87.20111610994712,Ifako-Ijaye,6.6403,3.3405,2023-06,0.15545,11477.36816,296.4202766418457,25.86329803466799,2023,6,28.027217773436213
Alagbado,87.34704643345327,Ifako-Ijaye,6.6601,3.3108,2023-06,0.2017,29026.18164,292.6607427597046,25.66808861626521,2023,6,27.822017888449597
Ijaiye,87.20111610994712,Ifako-Ijaye,6.6205,3.3254,2023-06,0.2696,18660.7168,296.4202766418457,25.86329803466799,2023,6,28.793649680356047
Maryland,87.20479348975232,Ikeja,6.575,3.365,2023-06,0.2105,25513,406.94741916656494,25.98219451904293,2023,6,26.39721552620191
Oregun,87.20479348975232,Ikeja,6.5667,3.3702,2023-06,0.1608,29538.03516,406.94741916656494,25.98219451904293,2023,6,28.727459228083962
Alausa,87.20111610994712,Ikeja,6.5833,3.3501,2023-06,0.18975,29430.25586,354.0190472602844,25.86329803466799,2023,6,27.74810755561743
Ojota,87.20479348975232,Ikeja,6.5603,3.3805,2023-06,0.29015,25997.7793,406.94741916656494,25.98219451904293,2023,6,30.796343305004395
Onigbongbo,87.20479348975232,Ikeja,6.5901,3.3608,2023-06,0.3178,25328.87695,406.94741916656494,25.98219451904293,2023,6,29.03263194499961
Odogunyan,88.12123853382494,Ikorodu,6.6833,3.5167,2023-06,0.2776,3052.742188,331.70467376708984,25.73580508761933,2023,6,27.882327864376922
Igbogbo,88.12123853382494,Ikorodu,6.6702,3.5301,2023-06,0.2734,3572.070801,331.70467376708984,25.73580508761933,2023,6,29.036097488202444
Imota,88.63119480870874,Ikorodu,6.6603,3.5505,2023-06,0.2873,1285.665527,346.4908857345581,25.66744571261944,2023,6,27.07949424350172
Ijede,88.12123853382494,Ikorodu,6.6901,3.5408,2023-06,0.2228,1270.9117431640625,331.70467376708984,25.73580508761933,2023,6,28.469379408611623
Agura,88.12123853382494,Ikorodu,6.6756,3.5203,2023-06,0.28235,3621.723633,331.70467376708984,25.73580508761933,2023,6,27.996711411403144
Ketu,87.20479348975232,Kosofe,6.5833,3.3833,2023-06,0.25285,25533.94531,406.94741916656494,25.98219451904293,2023,6,28.705165225778963
Mile 12,87.20479348975232,Kosofe,6.5702,3.3901,2023-06,0.2988,16760.66211,406.94741916656494,25.98219451904293,2023,6,29.638867539063533
Ojodu Berger,87.20479348975232,Kosofe,6.5903,3.3705,2023-06,0.4255,22570.35742,406.94741916656494,25.98219451904293,2023,6,28.714379647700515
Magodo,87.20479348975232,Kosofe,6.6001,3.3608,2023-06,0.20895,28963.81055,340.6209025382996,25.98219451904293,2023,6,29.673964088227393
Alapere,87.20479348975232,Kosofe,6.5656,3.3954,2023-06,0.3297,17359.45313,406.94741916656494,25.98219451904293,2023,6,26.71401562579447
Idumota,85.69339144461844,Lagos Island,6.4556,3.4,2023-06,0.09705,15736.19824,365.2450633049011,26.259578959147177,2023,6,22.629150561100246
Ebute Elefun,85.69339144461844,Lagos Island,6.4503,3.4102,2023-06,0.16705,15303.74219,401.3470559120178,26.259578959147177,2023,6,27.31740657856558
Isale Eko,85.69339144461844,Lagos Island,6.4601,3.3954,2023-06,0.19105,10023.75195,365.2450633049011,26.259578959147177,2023,6,27.546533989721272
Obalende,84.41626312142338,Lagos Island,6.4456,3.4205,2023-06,0.2986,6374.598633,397.5760717391968,26.43428327772358,2023,6,26.072028309294577
Dolphin Estate,85.69339144461844,Lagos Island,6.4654,3.4056,2023-06,0.0104,3760.239013671875,401.3470559120178,26.259578959147177,2023,6,26.133385882164088
Yaba,85.69339144461844,Lagos Mainland,6.5167,3.3833,2023-06,0.22575,17687.57617,420.3823390007019,26.259578959147177,2023,6,28.826721447745488
Ebute Metta,85.69339144461844,Lagos Mainland,6.5002,3.3901,2023-06,0.13035,16753.43164,420.3823390007019,26.259578959147177,2023,6,24.285496382844578
Iwaya,85.69339144461844,Lagos Mainland,6.5103,3.3705,2023-06,0.13085,25421.75391,420.3823390007019,26.259578959147177,2023,6,24.270637246496857
Makoko,85.69339144461844,Lagos Mainland,6.4901,3.4008,2023-06,0.186025,7810.135742,401.3470559120178,26.259578959147177,2023,6,27.33496252647759
Otto,85.69339144461844,Lagos Mainland,6.5205,3.3603,2023-06,0.18165,27635.09375,420.3823390007019,26.259578959147177,2023,6,27.39176762361393
Idi Araba,84.90058707858321,Mushin,6.5333,3.3333,2023-06,0.1286,63879.60156,401.4243097305298,26.19826439751523,2023,6,21.923437323346832
Itire,84.90058707858321,Mushin,6.5202,3.3401,2023-06,0.14525,26604.125,401.4243097305298,26.19826439751523,2023,6,26.91157746060039
Ilupeju,84.90058707858321,Mushin,6.5403,3.3505,2023-06,0.1817,55856.90234,401.4243097305298,26.19826439751523,2023,6,21.73649022
Papa Ajao,84.90058707858321,Mushin,6.5301,3.3208,2023-06,0.29335,32508.74414,401.4243097305298,26.19826439751523,2023,6,29.130536792814663
Ladipo,84.90058707858321,Mushin,6.5105,3.3303,2023-06,0.11055,29023.78516,401.4243097305298,26.19826439751523,2023,6,25.22767253476407
Iba,85.25305016610457,Ojo,6.4667,3.2167,2023-06,0.4511,4076.252441,323.65403175354004,26.05579477945963,2023,6,25.26610080015354
Okokomaiko,85.25305016610457,Ojo,6.4502,3.2001,2023-06,0.2151,6108.10791,323.65403175354004,26.05579477945963,2023,6,26.74128145
Ajangbadi,85.25305016610457,Ojo,6.4756,3.2305,2023-06,0.47175,2386.742431640625,323.65403175354004,26.05579477945963,2023,6,26.79071639
Ilogbo,85.25305016610457,Ojo,6.4603,3.2108,2023-06,0.29095,8872.575195,323.65403175354004,26.05579477945963,2023,6,29.50256083019772
Shibiri,85.25305016610457,Ojo,6.4801,3.2254,2023-06,0.5004500000000001,2386.742431640625,323.65403175354004,26.05579477945963,2023,6,27.760875050698502
Isolo,84.90058707858321,Oshodi-Isolo,6.5333,3.3167,2023-06,0.26345,22774.2832,401.4243097305298,26.19826439751523,2023,6,26.977043071277457
Ejigbo,87.20111610994712,Oshodi-Isolo,6.5502,3.3101,2023-06,0.2329,13347.73047,354.0190472602844,25.86329803466799,2023,6,28.757564216743045
Okota,84.90058707858321,Oshodi-Isolo,6.5203,3.3205,2023-06,0.28815,24174.91211,401.4243097305298,26.19826439751523,2023,6,26.73141141
Mafoluku,84.90058707858321,Oshodi-Isolo,6.5401,3.3308,2023-06,0.2621,40985.85938,401.4243097305298,26.19826439751523,2023,6,29.652664700603886
Ajao Estate,84.90058707858321,Oshodi-Isolo,6.5305,3.3003,2023-06,0.2048,20912.54492,323.33335733413696,26.19826439751523,2023,6,28.169067412985815
Bariga,85.69339144461844,Shomolu,6.5333,3.3833,2023-06,0.1194,30146.36328,420.3823390007019,26.259578959147177,2023,6,25.11642712170953
Gbagada,85.69339144461844,Shomolu,6.5202,3.3901,2023-06,0.4042,17687.57617,420.3823390007019,26.259578959147177,2023,6,28.53226773089388
Abule Ijesha,85.69339144461844,Shomolu,6.5403,3.3705,2023-06,0.1608,37081.16797,420.3823390007019,26.259578959147177,2023,6,26.76049920342209
Pedro,85.69339144461844,Shomolu,6.5101,3.3808,2023-06,0.155,23206.38086,420.3823390007019,26.259578959147177,2023,6,26.06691591060867
Onipanu,85.69339144461844,Shomolu,6.5305,3.3603,2023-06,0.127,27363.66016,420.3823390007019,26.259578959147177,2023,6,24.62646398
Aguda,84.90058707858321,Surulere,6.5,3.35,2023-06,0.13185,24683.78125,401.4243097305298,26.19826439751523,2023,6,25.339199893987747
Ijesha,84.90058707858321,Surulere,6.5102,3.3401,2023-06,0.16875,26774.75977,401.4243097305298,26.19826439751523,2023,6,26.940217641995655
Coker,85.69339144461844,Surulere,6.4903,3.3605,2023-06,0.2393,23246.90234,365.2450633049011,26.259578959147177,2023,6,24.678545577837006
Itire-Ikate,84.90058707858321,Surulere,6.5201,3.3308,2023-06,0.1209,21109.36523,401.4243097305298,26.19826439751523,2023,6,23.350193436813928
Obele,85.69339144461844,Surulere,6.5005,3.3703,2023-06,0.27615,19471.44141,420.3823390007019,26.259578959147177,2023,6,28.12909518682704
Orile Agege,88.22627294733839,Agege,6.6225,3.3105,2023-07,0.0692,27114.00586,213.15033435821533,25.557561308337824,2023,7,27.118804931023995
Dopemu,88.22627294733839,Agege,6.6167,3.3142,2023-07,0.05915,27114.00586,213.15033435821533,25.557561308337824,2023,7,25.45538181919977
Onipetesi,88.22627294733839,Agege,6.6278,3.3068,2023-07,0.12685,44994.89063,213.15033435821533,25.557561308337824,2023,7,21.964031038838073
Isale Odo,88.22627294733839,Agege,6.6189,3.3201,2023-07,0.08505,31679.82422,213.15033435821533,25.557561308337824,2023,7,27.20053819793393
Mangoro,88.22627294733839,Agege,6.6302,3.3165,2023-07,0.04835,44820.63281,213.15033435821533,25.557561308337824,2023,7,20.505715946258654
Ajegunle,86.51240459937604,Ajeromi-Ifelodun,6.4531,3.3398,2023-07,0.10695,52191.71094,222.01788306236267,25.78249620417114,2023,7,21.669447643679856
Amukoko,83.62097496220595,Ajeromi-Ifelodun,6.4467,3.3332,2023-07,0.1035,11885.57422,257.94237422943115,27.283807373046898,2023,7,24.486728700843972
Ijora,86.51240459937604,Ajeromi-Ifelodun,6.4603,3.3465,2023-07,0.0901,43028.61719,222.01788306236267,25.78249620417114,2023,7,22.507187140147902
Alayabiagba,86.51240459937604,Ajeromi-Ifelodun,6.4505,3.3278,2023-07,0.12705,68957.99219,222.01788306236267,25.78249620417114,2023,7,21.548161725671985
Tolu,86.51240459937604,Ajeromi-Ifelodun,6.4558,3.3421,2023-07,0.0918,37231.81641,222.01788306236267,25.78249620417114,2023,7,25.352081904479025
Ipaja,88.22627294733839,Alimosho,6.6167,3.2583,2023-07,0.22005,12306.83789,177.12333631515503,25.557561308337824,2023,7,25.864743155541817
Egbeda,88.22627294733839,Alimosho,6.6056,3.2654,2023-07,0.1414,18111.0625,177.12333631515503,25.557561308337824,2023,7,24.1265104
Idimu,88.22627294733839,Alimosho,6.6278,3.2701,2023-07,0.15105,15481.80957,177.12333631515503,25.557561308337824,2023,7,28.646986820376114
Akowonjo,88.22627294733839,Alimosho,6.6112,3.2527,2023-07,0.22105,16352.66016,177.12333631515503,25.557561308337824,2023,7,27.473991324885212
Abule Egba,88.05837870668294,Alimosho,6.6223,3.2478,2023-07,0.1369,7288.07666,191.7657742500305,25.453861921577072,2023,7,24.93647222531305
Festac Town,86.51240459937604,Amuwo-Odofin,6.4667,3.2833,2023-07,0.16595,6223.310059,239.6362486,25.78249620417114,2023,7,29.62365621901299
Satellite Town,86.51240459937604,Amuwo-Odofin,6.4503,3.2665,2023-07,0.22035,6147.958008,239.6362486,25.78249620417114,2023,7,28.506680411615196
Kirikiri,86.51240459937604,Amuwo-Odofin,6.4601,3.3002,2023-07,0.1617,9774.135742,239.6362486,25.78249620417114,2023,7,29.158597910916306
Ijegun,86.51240459937604,Amuwo-Odofin,6.4725,3.2754,2023-07,0.1901,6560.378906,239.6362486,25.78249620417114,2023,7,28.28149566993702
Agboju,86.51240459937604,Amuwo-Odofin,6.4556,3.2908,2023-07,0.2425,5521.639648,239.6362486,25.78249620417114,2023,7,28.61042959069599
Apapa Wharf,86.30727799445908,Apapa,6.4389,3.3667,2023-07,0.1599,6621.325195,256.85341453552246,25.94825456270616,2023,7,28.767911974490847
Ijora Oloye,86.30727799445908,Apapa,6.4456,3.3554,2023-07,0.2157,10538.95508,256.85341453552246,25.94825456270616,2023,7,28.151660469327457
Olodi,86.30727799445908,Apapa,6.4321,3.3602,2023-07,0.0692,2067.273926,256.85341453552246,25.94825456270616,2023,7,23.974741371988966
Tincan Island,83.62097496220595,Apapa,6.4278,3.3501,2023-07,0.186025,1358.343505859375,257.94237422943115,27.283807373046898,2023,7,28.520466715649608
Sari Iganmu,86.30727799445908,Apapa,6.4403,3.3705,2023-07,0.14705,6621.325195,256.85341453552246,25.94825456270616,2023,7,28.24160415
Badagry Town,85.95093577032118,Badagry,6.4167,2.8833,2023-07,0.1634,1841.502441,226.2231512069702,25.81932206102601,2023,7,26.288861267897538
Topo,85.95093577032118,Badagry,6.4002,2.8701,2023-07,0.3951,581.0872192382812,126.1106457710266,25.81932206102601,2023,7,28.87528498577413
Ajido,85.95093577032118,Badagry,6.4256,2.8954,2023-07,0.2843,1825.1571044921875,226.2231512069702,25.81932206102601,2023,7,27.706893699071557
Iworo,85.95093577032118,Badagry,6.4103,2.8608,2023-07,0.5621,781.3859863,226.2231512069702,25.81932206102601,2023,7,28.187031246068404
Seme,85.95093577032118,Badagry,6.4301,2.9056,2023-07,0.2069,1364.1773681640625,231.7687587738037,25.81932206102601,2023,7,29.446661060497334
Epe Town,88.54443497034181,Epe,6.5833,3.9833,2023-07,0.16495,2684.831543,309.7663335800171,25.683183473156305,2023,7,27.952392623045554
Ejinrin,88.54443497034181,Epe,6.5701,3.9702,2023-07,0.3347,183.76519775390625,309.7663335800171,25.683183473156305,2023,7,28.28958598316902
Ise,88.54443497034181,Epe,6.5954,3.9956,2023-07,0.2001,1798.640137,309.7663335800171,25.683183473156305,2023,7,29.02286476869305
Odomola,88.54443497034181,Epe,6.5608,3.9603,2023-07,0.26905,326.5197754,309.7663335800171,25.683183473156305,2023,7,28.130184159157857
Agbowa,88.54443497034181,Epe,6.5756,3.9754,2023-07,0.0481,1856.0240478515625,309.7663335800171,25.683183473156305,2023,7,27.20289231250507
Victoria Island,86.30727799445908,Eti-Osa,6.4286,3.4186,2023-07,0.1942,6075.92627,251.9427165985108,25.94825456270616,2023,7,27.945461147770146
Lekki Phase 1,83.62097496220595,Eti-Osa,6.4167,3.4667,2023-07,0.186025,2812.932617,258.6505184173584,27.283807373046898,2023,7,28.190904062839103
Ikoyi,86.30727799445908,Eti-Osa,6.4444,3.4333,2023-07,0.09305,6226.674316,251.9427165985108,25.94825456270616,2023,7,25.141750130852536
Ajah,83.62097496220595,Eti-Osa,6.4003,3.4832,2023-07,0.186025,2198.556641,126.1106457710266,27.283807373046898,2023,7,27.572509820300695
Sangotedo,83.62097496220595,Eti-Osa,6.3901,3.5005,2023-07,0.186025,1732.330566,126.1106457710266,27.283807373046898,2023,7,28.436031566436114
